"","logFC","logCPM","LR","PValue","FDR"
"RB1",-0.0401512520906837,6.09896955254261,0.228580514077291,0.632578359165333,0.99083117613231
"TMEM165",0.0391688745120715,7.09560622459445,0.228318795219014,0.632773228112418,0.99083117613231
"ABCA4",-0.120671049261257,1.30499039963136,0.228251405408744,0.632823426993587,0.99083117613231
"UVRAG",0.0415231046794772,5.84704225564748,0.228086528857979,0.632946282440917,0.99083117613231
"EGR1",-0.0773665284764932,6.84520252790627,0.228026072491531,0.632991344317569,0.99083117613231
"TMEM170A",0.0513057677339846,4.5327263033704,0.228016594967956,0.632998409168375,0.99083117613231
"STAG1",-0.0392731056594086,6.69612244873483,0.227903513326552,0.633082717772901,0.99083117613231
"ATM",-0.0388180596467144,6.75795624979817,0.227771004423493,0.633181543160047,0.99083117613231
"CYTH3",-0.0490012322525849,5.36643828578445,0.227576150158129,0.633326929964005,0.99083117613231
"GLI2",-0.0976708912828175,2.3178331388558,0.227484511921453,0.633395330508555,0.99083117613231
"KIF11",-0.0408930343219328,6.45885522380005,0.227476724618029,0.633401143881352,0.99083117613231
"ETV6",-0.0527487906911026,4.22537093960486,0.227389461306671,0.633466295987532,0.99083117613231
"KIF21B",-0.0941075596346928,3.48026298362184,0.227245192335708,0.633574043041839,0.99083117613231
"LINC01590",-0.114371467324541,1.64076668802021,0.227093257465384,0.633687560749857,0.99083117613231
"SMIM12",0.0534923141602324,4.88586313469612,0.227091672566335,0.633688745148242,0.99083117613231
"PLIN3",0.0405475297641183,6.15708366190079,0.227013612233712,0.633747086075861,0.99083117613231
"VIM-AS1",0.13467443279706,1.37475738109344,0.226751450153095,0.633943111551853,0.99083117613231
"SMARCD1",-0.0355185689538668,6.68347718980381,0.22671214649665,0.633972511909972,0.99083117613231
"CAB39",0.0380225276750846,7.30169825391233,0.226701692718505,0.633980332187664,0.99083117613231
"SFRP1",0.0914787529941193,2.83738423248666,0.226550693345573,0.634093316699206,0.99083117613231
"FAM199X",-0.0351475699789987,6.72979156810178,0.226490095822738,0.634138671472924,0.99083117613231
"CPED1",0.0819201247859336,2.89535680729242,0.226472568531279,0.634151791323011,0.99083117613231
"NEMP2",0.0665562465593608,4.01488062691674,0.226415754472235,0.634194323106696,0.99083117613231
"AGO4",-0.08387684035007,3.19584163836679,0.226286218282407,0.634291320151244,0.99083117613231
"FBXO32",-0.0529962583731522,5.8406004913641,0.226163031455844,0.634383594363532,0.99083117613231
"AGO3",-0.0459329893701628,5.21860210933554,0.226099067214182,0.634431519514544,0.99083117613231
"SLC25A23",0.0437040424200232,5.53232039916492,0.225720905674057,0.634715026669145,0.99083117613231
"SYT17",-0.166839257452975,0.160998579308351,0.225719794067441,0.634715860467972,0.99083117613231
"PCSK1N",0.0959215077809901,2.14043512690808,0.225692699965039,0.634736184110868,0.99083117613231
"BISPR",-0.116154877781971,1.21864330411932,0.22556291611485,0.634833557426162,0.99083117613231
"M6PR",0.0343975117487512,6.88061110756986,0.225490238030707,0.634888100825306,0.99083117613231
"MIR3618",0.0518499312652029,4.72015055033108,0.22547067189312,0.634902786647277,0.99083117613231
"ZBTB42",-0.0886232528486607,2.18103220887556,0.225297030406943,0.635033151551626,0.99083117613231
"FLII",-0.0347104636491658,7.92949468704574,0.225288355375142,0.635039666123826,0.99083117613231
"FAXC",-0.128740973297363,1.29938189969125,0.225160074762685,0.635136017237272,0.99083117613231
"WDR19",0.0578753801842793,5.38322984153473,0.225138790872931,0.635152006743772,0.99083117613231
"SLC35C1",0.0433563670059466,5.5184014982523,0.22507137925064,0.635202655786901,0.99083117613231
"RHOV",0.0696254059347531,3.93433943424772,0.225019918855637,0.635241326290683,0.99083117613231
"MIR658",0.0599369941816999,4.55553765956694,0.224979115419622,0.635271992350964,0.99083117613231
"MIR6748",0.0710720585527665,3.13225514716055,0.224940759789781,0.635300821854513,0.99083117613231
"EPB41",-0.0385970124297461,6.41145700708559,0.224773437889766,0.635426622381967,0.99083117613231
"SNF8",0.0480306471357194,5.11539005042675,0.22467997098938,0.635496920190056,0.99083117613231
"LCMT2",-0.0650169445058563,4.02720757621651,0.224538600194285,0.635603281244143,0.99083117613231
"CYP2R1",0.0690410395662626,3.32484218855162,0.224510026000686,0.635624784168424,0.99083117613231
"ZFAND5",0.0351945428070316,7.61495039762751,0.224468232046121,0.63565623837105,0.99083117613231
"IFITM2",0.0454307140541865,6.2252292575645,0.224052534551745,0.63596928838211,0.99083117613231
"MARK1",-0.0537126552653169,4.57852754091736,0.224010357028674,0.636001070939282,0.99083117613231
"GPR137B",-0.130710730597103,0.676515619054976,0.224004171529004,0.636005732284237,0.99083117613231
"C11orf49",0.0518467624801279,4.33228732939176,0.223948948047196,0.636047351766665,0.99083117613231
"JUND",0.0405236857565845,6.62888458870616,0.223858541612543,0.636115500635511,0.99083117613231
"ZNF277",0.0420750861573428,5.52238243160995,0.223818992100107,0.636145318571445,0.99083117613231
"LINC01137",0.0731461218877261,3.27902909248346,0.223581126767261,0.636324722659335,0.99083117613231
"NCL",0.0403800291284206,10.3300805312809,0.223480732316347,0.636400477753284,0.99083117613231
"PTTG1IP",0.034847142585564,7.9454827740651,0.223251695382849,0.636573381141747,0.99083117613231
"NT5DC1",0.0466354443946806,5.68714391379724,0.223183461585727,0.636624912825113,0.99083117613231
"SGPP2",-0.131676008252322,1.08044506414008,0.223068959615732,0.63671140891848,0.99083117613231
"CSRP1",0.0366213505839115,8.82559725516655,0.223022501606096,0.636746511571716,0.99083117613231
"S1PR3",0.0840863706183714,3.85768831100493,0.222962268494303,0.636792029047517,0.99083117613231
"MTMR3",0.0911909392170516,2.07643847558686,0.222882671443019,0.636852191166566,0.99083117613231
"FLNB-AS1",-0.216444234705678,-0.0382788135303484,0.222567782774805,0.637090323438679,0.99083117613231
"SNX21",-0.0951594200641938,3.01252396473042,0.222544200643632,0.637108165542071,0.99083117613231
"RFC1",0.0354590255883444,6.93707036838469,0.222513560549864,0.637131349385336,0.99083117613231
"MCOLN1",0.0573430558227523,5.58755445258936,0.222426596264183,0.637197161589243,0.99083117613231
"VPS35",0.0353072464062343,7.94450308868062,0.222396387616617,0.637220026351764,0.99083117613231
"BMP6",-0.0583402854477589,4.77780344415326,0.222292649164658,0.63729855988195,0.99083117613231
"ENTPD5",-0.0643174190717229,3.60386540198181,0.222205850746926,0.637364286443532,0.99083117613231
"AGFG1",-0.0363278826785395,7.76839419892433,0.222149796592044,0.637406740795922,0.99083117613231
"C1orf21",-0.0806728805727035,3.60906211957814,0.2220718928615,0.637465754474072,0.99083117613231
"RANBP9",-0.0361119825533776,6.93519401137206,0.222043264877314,0.637487443939286,0.99083117613231
"SRCIN1",0.0961805187667987,1.88993652332346,0.221898200357587,0.637597375675529,0.99083117613231
"ZFP1",0.0547125031843727,4.10059379846452,0.221854769721944,0.637630296503318,0.99083117613231
"BLOC1S6",0.0427847673925585,6.12916269955329,0.221851964689581,0.637632422879423,0.99083117613231
"GHDC",-0.0617920470747251,3.62731797668702,0.221545700851775,0.637864687372576,0.99083117613231
"DPM3",0.0641993766985839,4.27405712868208,0.221468473034982,0.637923286393486,0.99083117613231
"DCBLD2",-0.0379108750059374,6.01390476738835,0.221385861417733,0.63798598435801,0.99083117613231
"ELMO3",-0.158713646969949,0.00775780151964255,0.221333649055765,0.638025618221917,0.99083117613231
"ERLIN2",-0.0479489806985723,5.02655043196973,0.221163265866475,0.63815499406729,0.99083117613231
"GMNN",0.0355665966191335,6.87725124827911,0.221123552520602,0.638185158062496,0.99083117613231
"TBC1D30",0.134155702223699,1.28581999943782,0.220817231587303,0.638417933214351,0.99083117613231
"MIR4517",0.0424654190317386,5.44596052162697,0.220287746962633,0.638820757053126,0.99083117613231
"CAMKK2",-0.0590158141764069,4.92311690222724,0.220038427868353,0.639010639826457,0.99083117613231
"SREBF1",-0.0374917395642123,7.40771166710573,0.219984394726634,0.639051809062909,0.99083117613231
"ADD1",-0.0370101957304908,6.02141377620992,0.219969276847852,0.639063328866812,0.99083117613231
"TXNRD1",0.0443542532336895,10.4970882198585,0.219938651621533,0.639086666729465,0.99083117613231
"CASP3",-0.0520479607582716,4.21214175113335,0.219894580781714,0.639120254260776,0.99083117613231
"GK",-0.0660441697184855,4.09708115824888,0.219862912729297,0.639144391841076,0.99083117613231
"HLA-B",-0.138862546305213,0.618725899911457,0.219824795101316,0.639173448139195,0.99083117613231
"MYLK-AS1",-0.100669594276278,1.639226953356,0.21977577573476,0.639210819129793,0.99083117613231
"GRPEL2",0.0382029448601607,7.14930216664983,0.219715901860999,0.639256472189729,0.99083117613231
"TPK1",-0.0935156646695819,1.8981342521029,0.219159597809721,0.639681010040869,0.99083117613231
"NAGLU",0.0554628984250318,4.24017029930249,0.218880988149913,0.639893875125219,0.99083117613231
"STK17B",0.0465983179604938,5.29693820849065,0.218816737392917,0.639942987817508,0.99083117613231
"FAM222A",-0.106654402694188,2.3687657197868,0.218772146495649,0.639977077858683,0.99083117613231
"AMMECR1",-0.0435133126455912,5.73927385555849,0.218770984941343,0.639977965931354,0.99083117613231
"CD164",0.0340766307490453,8.33552178682483,0.218734266139648,0.640006040972393,0.99083117613231
"CDAN1",-0.0693406293331937,3.39070647796792,0.218646900336161,0.640072852045219,0.99083117613231
"PRPF40A",-0.03369325123054,6.96761742571879,0.218372467361934,0.64028282447012,0.99083117613231
"PRKRA",-0.0458222205977885,5.07974620388095,0.218367898987047,0.640286321156238,0.99083117613231
"ATP6V0E2",0.0953579704384022,2.89763942035528,0.218346069736567,0.640303030128174,0.99083117613231
"C1orf216",0.0660144651524147,3.61629148557772,0.218269927358658,0.640361320483106,0.99083117613231
"SPCS1",0.0431343131596512,6.19037544903169,0.218222194491208,0.640397868418967,0.99083117613231
"NAA60",0.0434741926818852,5.2460264262957,0.218086257867295,0.640501978587124,0.99083117613231
"DPH2",0.0383483133826365,5.85176366509854,0.217980049670186,0.640583348067037,0.99083117613231
"BCL10",0.0451663820013304,5.04141998862275,0.217959111872744,0.640599392028954,0.99083117613231
"TRMT2B",0.0517651475423493,4.76941263879585,0.21794599810174,0.640609441168645,0.99083117613231
"MAGED1",0.0391167149448192,5.68820748323826,0.217890517023172,0.640651960634968,0.99083117613231
"RXRA",-0.0578300254395178,5.21032136737432,0.21780676937156,0.640716155463675,0.99083117613231
"ENDOG",-0.0613582115380843,4.7357779498948,0.217805161307388,0.640717388235193,0.99083117613231
"SEH1L",-0.0384535349766996,5.9719757594243,0.217689890114277,0.640805771689212,0.99083117613231
"RHBDD1",-0.0504703056311638,4.79488653285324,0.217584543279457,0.640886570628299,0.99083117613231
"CHM",0.0365194163964525,6.1178550045092,0.217431110321314,0.641004293287252,0.99083117613231
"TP73-AS1",-0.0680870636367961,3.76978393109872,0.217284856917286,0.641116554459077,0.99083117613231
"CD151",-0.0407827256207525,7.90361255338313,0.217177375321995,0.641199084492155,0.99083117613231
"DYNLT1",0.041413973146998,5.64972630201083,0.217084447571477,0.641270459355059,0.99083117613231
"MIR1244-2",-0.0913093301793669,2.40462708800011,0.217071613376896,0.641280318354764,0.99083117613231
"MIEN1",0.0574831760981286,3.94273048171686,0.217007021928368,0.641329941740773,0.99083117613231
"PUS7L",0.0435587775869098,5.96318408643329,0.216671963262154,0.641587500112022,0.99083117613231
"MED9",0.0854289673186917,3.1302783523595,0.216518152272954,0.641705815204748,0.99083117613231
"CCDC92",0.155741893628868,0.193310441838421,0.216348979004853,0.641836006382499,0.99083117613231
"KLC1",-0.0527740001756697,4.66580728643211,0.216302010026141,0.641872163420587,0.99083117613231
"TRPM7",-0.0400149445470943,7.09282640972677,0.216218786066804,0.641936241515836,0.99083117613231
"CHEK1",0.0351046599585913,6.55146240959386,0.216167525189508,0.641975717174373,0.99083117613231
"SLC9A5",-0.0940625767958189,2.14032910993409,0.216086833862155,0.642037868559781,0.99083117613231
"FAM204A",-0.0531314422119398,5.05032176296027,0.215954158637985,0.642140090511201,0.99083117613231
"RMDN2",0.0977766574159273,2.30006499461274,0.215919988861228,0.64216642339738,0.99083117613231
"CEP120",0.0409731783397753,5.60226140156676,0.215832354643929,0.642233970155727,0.99083117613231
"MIR4453",-0.17534949008392,0.331670228874258,0.215713747965157,0.642325416445829,0.99083117613231
"E2F8",-0.114555568326126,2.60825954010724,0.215661932721824,0.642365375827407,0.99083117613231
"MBOAT1",0.0494781449896557,4.93914258182974,0.215572220807324,0.64243457453179,0.99083117613231
"S100A4",0.0898841265149809,6.76591142370474,0.215567155416657,0.642438482210079,0.99083117613231
"PRKD1",0.0969267538172735,2.81972487595505,0.215508583283645,0.642483671535737,0.99083117613231
"PCYOX1L",0.158440629939021,0.832185647546642,0.215482535505059,0.642503770206165,0.99083117613231
"EIF2D",0.0369618841927004,6.32613826310798,0.215164346340382,0.642749406728374,0.991064776732582
"PPT1",0.0340936499605548,7.79513503607904,0.215071149319948,0.642821395000563,0.991064776732582
"NID2",-0.0449350715443629,7.29499288138072,0.214328766041447,0.643395512721513,0.991562325194271
"FRMD6",0.0563524363410808,3.72176559750806,0.214309301372091,0.643410581843156,0.991562325194271
"WDYHV1",-0.0685492771533432,3.70246173079472,0.214252208521074,0.643454786674609,0.991562325194271
"KLF3",-0.0423405130682501,5.66617000559053,0.214117773293594,0.643558903031034,0.991562325194271
"ATG10",0.10716820214557,2.51264030979208,0.213546247912188,0.644001977075272,0.991562325194271
"CDK11B",0.0455841651320128,5.75324326737928,0.213358029197892,0.64414805079291,0.991562325194271
"IDS",-0.111055383544654,2.40482832972954,0.213223372769804,0.644252603604025,0.991562325194271
"PRRT3-AS1",0.0923499970781254,2.2124104981028,0.213031741438934,0.644401463163614,0.991562325194271
"GSDMD",-0.0637336411619715,3.65410180795177,0.212941805661735,0.644471353439227,0.991562325194271
"FOXF2",-0.0534322663019544,5.08169127786379,0.212917836002162,0.644489983598365,0.991562325194271
"GINS3",0.0492729691848995,4.42881407096455,0.212901888805296,0.644502379089601,0.991562325194271
"MIR4775",-0.0493266283003932,4.66868892070633,0.212881368977328,0.644518329639466,0.991562325194271
"SH3D21",0.15689647673612,0.186591520602148,0.212849368426856,0.644543206288674,0.991562325194271
"CAP2",-0.040356109347595,5.29009736263773,0.212822462119244,0.64456412452088,0.991562325194271
"LOC103611081",-0.0977243966156973,1.58508042515872,0.212667650707427,0.644684513381656,0.991562325194271
"TWNK",-0.0424905425038839,5.77866262740692,0.212558397966875,0.644769505596257,0.991562325194271
"RFNG",0.0502166227851378,4.30112205347663,0.212259066014764,0.645002504040755,0.991562325194271
"ENC1",0.0842030228139906,3.06600017702579,0.212116960521097,0.645113187946447,0.991562325194271
"LRRC23",0.120926438082175,1.42134982898722,0.21208516648709,0.645137958009768,0.991562325194271
"TOR1AIP2",0.0361499524354243,6.67393600154581,0.212064187073511,0.645154303862156,0.991562325194271
"MBD6",-0.0363007418230055,6.52094949970452,0.211949931758162,0.645243341693704,0.991562325194271
"SLC6A16",-0.150044327935015,1.03913770908915,0.21192853910515,0.645260015970673,0.991562325194271
"GNAS",0.0455334579943355,10.1886071809585,0.21146705521528,0.645619963272968,0.991562325194271
"ABTB2",-0.053566605569525,4.73582200633879,0.211388449643319,0.64568132130905,0.991562325194271
"KDELC1",0.0630052038695246,3.71919787311267,0.211234631722177,0.645801428686819,0.991562325194271
"MRPL39",0.0468312236449841,4.74095502856318,0.211178514576238,0.645845260456196,0.991562325194271
"NR4A1",0.0551455651655001,5.13553094234425,0.211102508712036,0.645904638078774,0.991562325194271
"MASTL",0.0361556889176236,6.33916788326142,0.210637260724068,0.646268383513925,0.991562325194271
"GTF2A2",0.0447442929176742,6.29330121683201,0.210426846018798,0.646433052041416,0.991562325194271
"POLR3C",0.0388651228606075,5.98780258969014,0.210308544944828,0.64652567709425,0.991562325194271
"RCBTB1",0.0443072863149266,5.08868733143432,0.210267191741506,0.646558062450843,0.991562325194271
"DPF2",-0.035788477533449,6.1427274873578,0.210263070076802,0.646561290503444,0.991562325194271
"VEZT",0.0346891650216807,6.55096664279942,0.209725465764453,0.646982666231819,0.991562325194271
